sn,NP,bacteria,strain,NP_synthesis,drug,drug_dose_µg_disk,NP_concentration_µg_ml,NP_size_min_nm,NP_size_max_nm,NP_size_avg_nm,shape,method,ZOI_drug_mm_or_MIC _µg_ml,error_ZOI_drug_mm_or_MIC_µg_ml,ZOI_NP_mm_or_MIC_np_µg_ml,error_ZOI_NP_mm_or_MIC_np_µg_ml,ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,error_ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,fold_increase_in_antibacterial_activity,zeta_potential_mV,MDR,FIC,effect,reference,doi,article_list,time_hr,coating_with_antimicrobial_peptide_polymers,combined_MIC,peptide_MIC,viability_%,viability_error,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access
912,Ag,Escherichia coli,8739,green_synthesis using Streptomyces xinghaiensis,Ampicillin,,,5.0,20.0,12.5,spherical,MIC,1024.0,,64.0,,4.0,,,-15.7,,0.12,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
913,Ag,Klebsiella pneumoniae,700603,green_synthesis using Streptomyces xinghaiensis,Ampicillin,,,5.0,20.0,12.5,spherical,MIC,1024.0,,256.0,,16.0,,,-15.7,,0.12,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
914,Ag,Pseudomonas aeruginosa,10145,green_synthesis using Streptomyces xinghaiensis,Ampicillin,,,5.0,20.0,12.5,spherical,MIC,384.0,,16.0,,32.0,,,-15.7,,2.0,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
915,Ag,Staphylococcus aureus,6538,green_synthesis using Streptomyces xinghaiensis,Ampicillin,,,5.0,20.0,12.5,spherical,MIC,1.0,,256.0,,16.0,,,-15.7,,0.12,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
916,Ag,Bacillus subtilis,PCM 2021,green_synthesis using Streptomyces xinghaiensis,Ampicillin,,,5.0,20.0,12.5,spherical,MIC,0.064,,64.0,,4.0,,,-15.7,,0.12,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
917,Ag,Candida albicans,10231,green_synthesis using Streptomyces xinghaiensis,Amphotericin B,,,5.0,20.0,12.5,spherical,MIC,0.25,,32.0,,2.0,,,-15.7,,0.12,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
918,Ag,Malassezia furfur,6170,green_synthesis using Streptomyces xinghaiensis,Amphotericin B,,,5.0,20.0,12.5,spherical,MIC,1024.0,,32.0,,32.0,,,-15.7,,1.0,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
919,Ag,Escherichia coli,8739,green_synthesis using Streptomyces xinghaiensis,Kanamycin,,,5.0,20.0,12.5,spherical,MIC,512.0,,,,4.0,,,-15.7,,0.12,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
920,Ag,Klebsiella pneumoniae,700603,green_synthesis using Streptomyces xinghaiensis,Kanamycin,,,5.0,20.0,12.5,spherical,MIC,192.0,,,,16.0,,,-15.7,,0.12,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
921,Ag,Pseudomonas aeruginosa,10145,green_synthesis using Streptomyces xinghaiensis,Kanamycin,,,5.0,20.0,12.5,spherical,MIC,64.0,,,,32.0,,,-15.7,,2.0,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
922,Ag,Staphylococcus aureus,6538,green_synthesis using Streptomyces xinghaiensis,Kanamycin,,,5.0,20.0,12.5,spherical,MIC,8.0,,,,16.0,,,-15.7,,0.12,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
923,Ag,Bacillus subtilis,PCM 2021,green_synthesis using Streptomyces xinghaiensis,Kanamycin,,,5.0,20.0,12.5,spherical,MIC,2.0,,,,4.0,,,-15.7,,0.12,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
924,Ag,Candida albicans,10231,green_synthesis using Streptomyces xinghaiensis,Fluconazole,,,5.0,20.0,12.5,spherical,MIC,1024.0,,32.0,,2.0,,,-15.7,,0.12,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
925,Ag,Malassezia furfur,6170,green_synthesis using Streptomyces xinghaiensis,Fluconazole,,,5.0,20.0,12.5,spherical,MIC,4.0,,32.0,,32.0,,,-15.7,,1.0,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
926,Ag,Escherichia coli,8739,green_synthesis using Streptomyces xinghaiensis,Tetracycline,,,5.0,20.0,12.5,spherical,MIC,64.0,,,,4.0,,,-15.7,,0.12,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
927,Ag,Klebsiella pneumoniae,700603,green_synthesis using Streptomyces xinghaiensis,Tetracycline,,,5.0,20.0,12.5,spherical,MIC,32.0,,,,16.0,,,-15.7,,0.12,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
928,Ag,Pseudomonas aeruginosa,10145,green_synthesis using Streptomyces xinghaiensis,Tetracycline,,,5.0,20.0,12.5,spherical,MIC,32.0,,,,32.0,,,-15.7,,2.0,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
929,Ag,Staphylococcus aureus,6538,green_synthesis using Streptomyces xinghaiensis,Tetracycline,,,5.0,20.0,12.5,spherical,MIC,4.0,,,,16.0,,,-15.7,,0.12,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
930,Ag,Bacillus subtilis,PCM 2021,green_synthesis using Streptomyces xinghaiensis,Tetracycline,,,5.0,20.0,12.5,spherical,MIC,0.125,,,,4.0,,,-15.7,,0.12,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
931,Ag,Malassezia furfur,6170,green_synthesis using Streptomyces xinghaiensis,Ketoconazole,,,5.0,20.0,12.5,spherical,MIC,1024.0,,32.0,,2.0,,,-15.7,,1.0,,https://link.springer.com/article/10.1007/s11274-017-2406-3,10.1007/s11274-017-2406-3,33,24.0,,,,,,World Journal of Microbiology and Biotechnology,Springer Science and Business Media LLC,2018,"Synthesis, characterization and evaluation of antimicrobial and cytotoxic activities of biogenic silver nanoparticles synthesized from Streptomyces xinghaiensis OF1 strain",False,True,hybrid,33_s11274-017-2406-3.pdf,1
